"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_extlifeSpan","www.mon-expert-en-gestion.com/145.239.37.162","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","www.mon-expert-en-gestion.com/145.239.37.162","443","INFO","not present","",""
"cert_crlDistributionPoints","www.mon-expert-en-gestion.com/145.239.37.162","443","INFO","--","",""
"cert_ocspURL","www.mon-expert-en-gestion.com/145.239.37.162","443","INFO","http://r3.o.lencr.org","",""
"OCSP_stapling","www.mon-expert-en-gestion.com/145.239.37.162","443","LOW","not offered","",""
"cert_mustStapleExtension","www.mon-expert-en-gestion.com/145.239.37.162","443","INFO","--","",""
"DNS_CAArecord","www.mon-expert-en-gestion.com/145.239.37.162","443","LOW","--","",""
"certificate_transparency","www.mon-expert-en-gestion.com/145.239.37.162","443","OK","yes (certificate extension)","",""
"certs_countServer","www.mon-expert-en-gestion.com/145.239.37.162","443","INFO","3","",""
"certs_list_ordering_problem","www.mon-expert-en-gestion.com/145.239.37.162","443","INFO","no","",""
"cert_caIssuers","www.mon-expert-en-gestion.com/145.239.37.162","443","INFO","R3 (Let's Encrypt from US)","",""
